OID_,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE
195,5,37,164.320208281624332,39,-120.635787400999959,35.015051317000029,-120.636110248999955,35.016508459000079,-10.330289922970310
196,6,5,12.819665210646852,1,-120.635742983999990,35.015160941000033,-120.635787400999959,35.015051317000029,-161.564721767938011
197,6,13,21.456560677191998,2,-120.635742983999990,35.015160941000033,-120.635718655999995,35.015353308000044,5.939918820780529
198,6,7,27.591833154049713,3,-120.635742983999990,35.015160941000033,-120.636019566999948,35.015261333000069,-66.193067244902807
199,6,8,30.265762722432950,4,-120.635742983999990,35.015160941000033,-120.635931027999959,35.015385645000038,-34.546556577780393
200,6,18,43.231291273151321,5,-120.635742983999990,35.015160941000033,-120.635763387999987,35.015550258000076,-2.468916843840001
201,6,12,44.244655812380067,6,-120.635742983999990,35.015160941000033,-120.636087106999980,35.015441833000068,-45.225262525289168
202,6,9,45.275758928971101,7,-120.635742983999990,35.015160941000033,-120.636145158999966,35.015399848000072,-54.168448144035679
203,6,14,48.118747824628556,8,-120.635742983999990,35.015160941000033,-120.635965456999941,35.015554165000026,-24.959866413963528
204,6,17,48.598548190384321,9,-120.635742983999990,35.015160941000033,-120.635767829999963,35.015598522000062,-2.674518494406331
205,6,19,50.121738656337293,10,-120.635742983999990,35.015160941000033,-120.635628852999957,35.015602864000073,11.995251202620958
206,6,11,53.432425198192178,11,-120.635742983999990,35.015160941000033,-120.636167014999955,35.015493011000046,-46.411597046384060
207,6,4,55.442702911997351,12,-120.635742983999990,35.015160941000033,-120.636349433999953,35.015132289000064,-93.286547368805302
208,6,15,57.557983853726256,13,-120.635742983999990,35.015160941000033,-120.636002081999948,35.015633946000037,-24.258661894191309
209,6,10,59.862125609902904,14,-120.635742983999990,35.015160941000033,-120.636242869999990,35.015510256000027,-49.655800327897047
210,6,3,60.619707796272913,15,-120.635742983999990,35.015160941000033,-120.636341644999959,35.015397571000051,-64.337953543757152
211,6,2,64.325433160137010,16,-120.635742983999990,35.015160941000033,-120.636406782999984,35.015355758000055,-70.366622021134830
212,6,16,64.534416144208222,17,-120.635742983999990,35.015160941000033,-120.635954624999954,35.015715972000066,-17.416935905919438
213,6,1,66.716738673522244,18,-120.635742983999990,35.015160941000033,-120.636468842999989,35.015231944000050,-83.219158729591626
214,6,26,89.199690125107551,19,-120.635742983999990,35.015160941000033,-120.635787517999972,35.015964135000047,-2.611749554733465
215,6,20,98.123657448625508,20,-120.635742983999990,35.015160941000033,-120.636134775999949,35.015984585000069,-21.372391127439862
216,6,21,100.597798524833848,21,-120.635742983999990,35.015160941000033,-120.636122140999987,35.016012369000066,-20.120862143873246
217,6,28,107.890634715519496,22,-120.635742983999990,35.015160941000033,-120.635523735999982,35.016116573000033,10.688723425855345
218,6,27,108.926747217126305,23,-120.635742983999990,35.015160941000033,-120.635589333999974,35.016134615000055,7.397023310549711
219,6,40,112.424322941759755,24,-120.635742983999990,35.015160941000033,-120.635843617999967,35.016170925000040,-4.686195821677884
220,6,29,113.831248517212188,25,-120.635742983999990,35.015160941000033,-120.635480155999971,35.016163952000056,12.165500533073772
221,6,22,114.539691392149948,26,-120.635742983999990,35.015160941000033,-120.636266913999975,35.016099098000041,-24.676257791069652
222,6,25,115.945350510822820,27,-120.635742983999990,35.015160941000033,-120.636148481999953,35.016151377000028,-18.614623726529576
223,6,39,119.556032306257322,28,-120.635742983999990,35.015160941000033,-120.635929584999985,35.016227606000029,-8.189808285582757
224,6,23,123.990322717810272,29,-120.635742983999990,35.015160941000033,-120.636348414999986,35.016161439000030,-26.465723610805046
225,6,30,124.079594843429106,30,-120.635742983999990,35.015160941000033,-120.635453079999991,35.016253645000063,12.312688736031683
226,6,24,128.184740721179111,31,-120.635742983999990,35.015160941000033,-120.636268272999985,35.016232514000023,-21.963535471867775
227,6,31,133.403109706922038,32,-120.635742983999990,35.015160941000033,-120.635407557999940,35.016331319000074,13.266898138812911
228,6,36,139.694933943872229,33,-120.635742983999990,35.015160941000033,-120.636058715999980,35.016393042000061,-11.904680716777760
229,6,35,140.129085735188454,34,-120.635742983999990,35.015160941000033,-120.636004708999963,35.016405550000059,-9.815072824785041
